2022-12-04,"解体工事施工技士試験だった。

Keep it positiveって、袖に書いてあるトレーナー着てる人、見てて何か恥ずかしい。

LVのバックにお守りたくさんつけてる人見て、何か恥ずかしい。

■365日の広告コピー
時計は、いちばん
見つめてもらえる
ギフトです。

【ロフトエディション/ロフト】2015年
16℃ 渋谷区 東京都 日本"
2022-12-05,"■365日の広告コピー
自分を出す。
自分を隠す。
苦しいのは
どっちだろう？

【KTC中央高等学院】2010年"
2022-12-06,"日本代表がクロアチアにPK戦の末、負けてしまった。今回のW杯の日本代表はなかなか奮闘してて熱かった。

支出
・天然水：98
・辛子明太子：160
・エビマヨネーズ：198
・テリア：580
・漫画×2：1,056

■365日の広告コピー
忘れられる人だけが、
前に進める説。
【ぐるなび】"
2022-12-07,"■365日の広告コピー
「少し止まる」と書いて、
「歩く」です。

【加賀温泉郷/石川県加賀市】2015年

■支出
・いろはす：108
・半熟ゆで卵：78
・蒙古タンメン：200
・ななから：325
・レジ袋：3"
2022-12-08,"埼京会と埼玉部会の忘年会で司会をやった。無難にこなしたけど、渡邉常務がこれからやりたくないからの伏線だと思ったら、やられたなーって思った。

■365日の広告コピー
師走と言われても
走る気さえしない。

【生ローヤルゼリー1000ドリンク/ハウスウェルネスフード】2009年

◾️支出
・コミック：5,280
9℃ 足立区 東京都 日本"
2022-12-09,"■365日の広告コピー
42.195キロ。
私には、
理想の体重に見える。

【ランニングサポートステーション　ジョグスタ】2012年

◾️支出
・ツナマヨネーズ：130
・鶏五目：125"
2022-12-10,"■365日の広告コピー
小さなキズに気づいてくれた人は、
あなたのことをきっと好きだ。

【オロナインH軟膏/大塚製薬工場】2009年"
2022-12-11,"■365日の広告コピー
世界の食料の約1/3は、
ただ捨てられるために作られている。

【凸版印刷】2014年

■支出
・コミック：1,584"
2022-12-12,"今日から1日500円生活を始めてみる。
小さな成功体験の積み重ね+節約にもつながる、良いチャレンジかなと思ったり思わなかったり。

【ルール】
・食費、生活費を500円/日に収める
・500円以上使う場合には、どこかで帳尻を合わせる
　例）10日560円使ったら、11日は440円までにする
・使っても何かで清算するなら使っていないものとする
　例）昼食を食べたが、会議費として清算する場合など
・達成できたら、日記に「支出：〇」と記録する

支出：290円
・ジャンプ：290

■365日の広告コピー
自分ばかり磨いていたら。
自分の良さまで擦り減っちゃうと思う。

【管林坊アトリオ】2013年
10℃ 三郷市 埼玉県 日本"
2022-12-13,"支出：432

■365日の広告コピー
そうじのやる気は、
道具で決まる。

【ロフトエディション/ロフト】2015年
9℃ 足立区 東京都 日本"
2022-12-14,"■支出
・テレア：560
※1日5本までに抑えてみる

■365日の広告コピー
私はオンナをなまけない。

【Takt/シー・エー・ビー】2007年"
2022-12-15,"今日から石鍋邸の解体工事が始まった。
本格的な解体工事は今回が初めて。
怪我無く、無事に終われるといいですね。

■支出：〇

■365日の広告コピー
この時代に、
住所を教えあう。
そこが年賀状の
いいところです。

【梅園会】2015年"
2022-12-16,"◾️支出：◯

■365日の広告コピー
無口になるのは、
話したいことがないからじゃない。
その反対。

【P-mate】2010年"
2022-12-17,"クロアチアVSモロッコの3位決定戦。
結果、クロアチアだったけど良い試合でした。モロッコのこれからに期待が持てます。
中村さんとの賭けには負けたけど。

◾️日本の論点2023
（論点1）
長引くインフレ退治、
世界同時不況の恐れも

・景気後退と物価上昇が共存し、世界経済が混乱しかねない
・米欧の政治が不安定化。大衆迎合的な経済政策に傾く危険
・日本は新しい資本主義で「失われた20年」を克服できるか

◾️日本の論点2023
（論点2）
第三次世界大戦、
起きるリスクは？

・膠着状態に陥るロシア、「核使用のタブー」を破る恐れ
・米中、高まる台湾海峡の戦争リスク。対立は危険水域に
・世界秩序は「米国主導」から、危険な「3極に体制」へ

◾️日本の論点2023
（論点3）
貿易・投資の枠組みをめぐる米中対立

・IPEFの狙いは、経済安全保障で協力する体制づくり
・TPPをEUと「連結」させ、台頭する中国を牽制できるか
・経済的な威圧を防ぎ、自由貿易を守るための知恵が問われる

◾️日本の論点2023
（論点4）
経済安全保障で、グローバリゼーションが終わる

・崩れる世界の経済秩序。自由貿易が持つ抑止力は幻想だったのか
・国内で成立した経済安全保障法。その骨子と懸念される問題は？
・広がる通商武装論にどう対応するか。求められる日本の責務

◾️日本の論点2023
（論点5）
民主主義の後退は止まるのか
米国、中間選挙で岐路に

・コロナ禍、ウクライナ危機で綻び。揺らぐ民主主義の土台
・インフレで各国政権に逆風。強権体制に伸長の余地
・中間選挙で米議会「ねじれ」か。トランプ氏再挑戦に関心

■365日の広告コピー
告白に
必要なのいは、
勇気なんかより
酒だ。

【居酒屋はっこり】"
2022-12-18,"アルゼンチンVSフランスのW杯決勝。
近年稀に見る名勝負でした。
とにかくメッシが優勝できて良かった。

■365日の広告コピー
人生は選択の連続だ。
些細なことから、
一生を左右するような
大きなことまで。

自分で選んだときたものの積み重ねで、
わたしの心はできている。
わたしのからだはできている。
わたしは、わたしらしくいられる。

選んでできたものが、わたし。

【ハルタ】2015年"
2022-12-19,"支出：560円
・テレア

みさきさんの誕生日でした。
佐々木さんとめぐ氏がベロベロになって面白かった。

■365日の広告コピー
股下は、遺伝。
体重は、努力。

【ビーストレックス】2013年
3℃ 三郷市 埼玉県 日本"
2022-12-20,"何か咳が出て調子が悪い。
コロナになってしまったのかと不安になる。


支出
・ローソンのり弁当：460

■365日の広告コピー
恋をしていない
時だって、
ドキドキは
していないの。

【オレンジ文庫/集英社】2013年"
2022-12-21,"支出：◯

■365日の広告コピー
サンタクロースより来て欲しい人がいる。

【フォーラス】2007年"
2022-12-22,"ワクチン接種3回目でした。
ファイザーでした。
実は20日から体調が悪めです。
咳が止まらないのと、微熱があります。
風邪薬で誤魔化さないとですね。

支出
・カップラーメン：264円

■365日の広告コピー
冬の女の子は、感動屋さん。

【earth music&ecology/ストライプインターナショナル】2014年
6℃ 足立区 東京都 日本"
2022-12-23,"熱が下がらず休んでしまった。
体調悪いって知ってるのに佐々木さんから怒りの電話が来た。よっぽどだったんだろうなー。

■365日の広告コピー
Xmasになるまでが、
いちばんXmasかもしれない。

【ららぽーと/三井不動産商業マネジメント】2010年"
2022-12-24,"宝島社からまたたくさん荷物が来て大変だなー。でも、まぁやるしかないよね。

篠ちゃんはもうゆりあさんとの関係をはっきりさせればいいのにね。

■365日の広告コピー
自分に遠慮なんてしてたら、
クリスマスはただの平日。

【札幌駅組合開発パセオ】2014年"
2022-12-25,"まったく何もしない一日を送ってしまった。
もったいないなー。

支出：◯

■365日の広告コピー
家族。
いっしょにご飯を食べる。
たくさんしゃべる日。
ほとんど話さなかった日。
意見が違う。
けんかする。
大げんかできる。
思いはけっこうおなじで。
今日はいっしょに笑っている。
いつもの朝ごはん。
本気で叱ったこと。
いっしょに泣いたこと。
時にじっと黙っていた。
いつも心配している。
いっしょに暮らしている。
だけど、
寂しいもんだ。
ずっとずっと抱きしめてはいられない。
親子はいつか離れていく。
そしてやがて
またあたらしい家族ができる。
ずっとつながっていくんだ。
そっと離れて見ている。
家族でよかった。
産まれて、よかった。

【福井新聞社】2010年
12℃ 足立区 東京都 日本"
2022-12-26,"■365日の広告コピー
誰から教わらなくても、
人は人を好きになる。

【そごう・西武】2009年"
2022-12-27,"■365日の広告コピー
今年やり残したことは、
たいてい、
来年もやり残すから。

【ベルリッツ・ジャパン】2012年"
2022-12-28,"さっちゃんの最終日とのことで、ルージュに行った。私は水だけで過ごしました。
1.5hぐらいがちょうどいいなと思いました。

■365日の広告コピー
恋には大事なことが三つある。
出会い、別れ方、そして、忘れ方。

【高橋真梨子『SOIREE』/ビクターエンタテイメント】2011年"
2022-12-29,"今日で仕事納めです。

■365日の広告コピー
年の瀬に渋滞を見ると、
この国にはふるさとを
大切にしている人が
たくさんいるんだなと思う。

【東京スマートドライバー】2014年"
2022-12-30,"今日から年末の休みです。
でもあっという間に終わっちゃうんだよなー

■365日の広告コピー
「たのしい」は、ぱっと終わる。
「うれしい」は、ずっと残る。

【イムズ】2003年
8℃ 足立区 東京都 日本"
2022-12-31,"■365日の広告コピー
生まれ変わるなら、生きているうちに。

【アミュプラザ】2010年

◾️日本の論点2023
（論点6）
日本の株式相場
3重苦乗り越え、堅調な展開か
・売り上げは順調だが、原材料高で「増収減益」の決算に
・日本株の最大の買い手は自社株買い。過去最高益を更新か
・動き出した海外株主。消去法的に注目を集める日本株

（論点7）
日銀に及ぶか？
緩和修正の波
・日銀は政策を見直すか。利上げの有無に影響する「物価情勢」
・徐々に上がっている企業の物価見直し。賃上げ、円安に注目
・2023年春の総裁交代で、政策の修正、枠組み変更はあるか

（論点8）
「貯蓄から投資へ」は
実現できるのか
・成人の2割にとどまる有価証券保有率。今度こそ動くか
・特別措置のままNISA。仕組みを簡素化し、使いやすく
・単元株制度を廃止し、若年層の株式投資の後押しを

（論点9）
子育てを支援する社会保障は本当につくれるのか
・国の存亡にかかわる少子化、注目の新人口推計
・関心高まる子ども保険、国民と企業で保険料を負担
・全世代が恩恵を受ける制度を築けるか。待ち受ける、いばらの道

（論点10）
揺らぐ電力供給、脱炭素と安定供給を両立できるか
・供給危機と燃料上昇が招いた電力不足。市場と制度の見直しを
・ウクライナ危機で一変したエネルギー秩序。問われる日本の戦略
・産業、通商政策、外交、安全保障と一体化した視点が求められる

（論点11）
岸田首相が描く総裁再戦への道
・自民党の派閥が復権し、永田町の論理優先で権力闘争を展開
・岸田首相の最大の関心事は、2年後の自民党総裁選での再選
・世論の右傾化が進み、自民党でも飽き足らぬ保守層が顕在化

◾️支出：◯
7℃ 足立区 東京都 日本"
2023-01-01,"元日

◾️支出：◯

◾️日本の論点2023
（論点12）
文化は戦略にまさる
VUCA時代の企業経営
・破壊的な技術革新にどう対抗するか。不確実性高まる世界
・組織文化がカギ。グロースマインドセットに転換できるか
・創造性を失ったわけではない。組織の変化対応能力を磨け

（論点13）
「指数関数」で伸びる企業をつくれ
・指数関数で伸びるかどうかで、企業の明暗が大きく分かれる
・複利で成長するアマゾン。需要の創出力に欠ける日本
・成長できる産業や企業をいくつつくれるかが、日本の課題

（論点14）
日本企業は「危機」を「機会」にできるか
・米国の大幅な金融引き締めで浮上す？「危機シナリオ」
・現金が豊富な日本企業にとっては、攻めのチャンス
・市場に向き合って勝て。「競争は敗者のすること」

（論点15）
賃上げを阻む日本的雇用
・まずは個人の付加価値創出能力を高める。ジョブ型がカギ
・人手不足を追い風に労働移動の促進を。転職で賃金上昇の動き
・社会全体で人的資源を配分し直す「市場機能」の活用を

（論点16）
3メガバンク、金利上昇は追い風か逆風か
・金利復活した「海外戦略」かカギ。巧拙が問われる
・三井住友、みずほは立て直しが焦点。巻き返せるか。
・台風の目は「第4のメガバンク構想」掲げたSBI

（論点17）
スタートアップ立国へ正念場の日本
・起業のハードルを下げるとともに、投資家よ層も厚くする
・「社会課題の解決」を掲げるインパクト経営スタートアップが注目
・GAFA後へ動き出す。メタバース、ウェブ3が新たな主戦場に

（論点18）
「Z世代の消費」と「インフレ」にどう向かい合うか
・Z世代が、コロナ禍で打撃を受けた百貨店の新たな顧客に
・インフレに悩む欧米の消費の現場から、日本は何を学ぶか
・サプライチェーンの混乱で、苛烈な店舗間競争にも変化

■論理思考（説得力を高める）
001「何をすべきか」を考える
【論点は何？】
説得力のある主張をするためには、まず「何について考えるべきか」を把握する必要がある。
逆に論点がずれていく典型的なケース
・関心の強い事柄について必要以上に考え込む
・定義や前提に必要以上にこだわる
・一般論と個別論を混同する
・抽象度を必要以上にあげる
・本論と人格や態度、立場を混同する
・本論と、プロセスや手続きの話を混同する
10℃ 足立区 東京都 日本"
2023-01-02,"振替休日

支出：◯

「プリンシパル」を読んだ。
久しぶりに読みたいけど終わっちゃうのが寂しいっていう本に出会えた。
すごい本だった。映画化できるかな。残虐なシーンが多いから無理かな。
でも素晴らしかった。

■論理思考（説得力を高める）
002複数の納得感の高い根拠で、バランス良く主張を支える
【根拠は3つ】
・PEST
・3C
・4P
・バリューチェーン
5℃ 足立区 東京都 日本"
2023-01-03,"◾️支出：◯

◾️日本の論点2023
（論点19）
周近平長期政権がもたらす巨大なリスク
・綻び目立つ経済政策。長期政権がもたらしたコロナ対策もリスクに
・2035年に米国に追い付くという目標の実現で高まる台湾リスク
・まだ、道半ばの「鄧商平超え」で、予想しがたい出来事が起こる恐れも

（論点20）
緊迫する朝鮮半島、金正恩戦略と誤算の果て
・繰り返される発射実験で高まるミサイルの質。核侵攻にも拍車
・国内経済悪化で深まる中国依存。「中ロ朝」復活も、疑心暗鬼に
・日米韓連携の隙付く中国。日米韓、日韓双方の立て直しが急務

（論点21）
ウクライナ侵略、ロシアの行方
・発端は2014年、親ロ派政権崩壊の政変。政権転覆が狙い撃ちだった
・誤算続きのプーチン大統領。体制の綻びが徐々に広がる可能性
・日ロ関係も一気に悪化。防衛・安保体制の調整が求められる

（論点22）
「新・冷戦」誕生
欧州は再び対立の最前線に
・ウクライナ危機で激変したちつし。脱ロシアへ苦渋の決断
・迫るスタグフレーションの足音。グリーン革命のジレンマも
・ヨーロッパはどこへ向かうのか。見えぬ将来像

■論理思考（説得力を高める）
003ファクトベースで説得力を増す
【それって本当？】
・健全な批判精神と代表的な参照値を持つ
・出所はどこか
・情報収集の状況などを精査する
7℃ 足立区 東京都 日本"
2023-01-04,"◾️支出:◯

■論理思考（説得力を高める）
004物事を多面的に見ることが全体最適を生み出す
【反対者には反対者の論理がある】
複眼思考：相手の立場に立って考えること"
2023-01-05,"■論理思考（説得力を高める）
005結論ありきで視野を狭めてはならない
【人は見たいものだけを見る】
確証バイアス"
2023-01-06,"◾️支出：◯

■論理思考（説得力を高める）
006第三者の眼で見つめるもう一人の自分を持つ
【客観的に見よ】
自分を客観的に見るメリット
・思考の生産性向上
・感情的になることを抑制できる
・スキルアップしやすくなる"
2023-01-07,"◾️支出：978
・テリア580
・ジャンプ300
・天然水98

■論理思考（説得力を高める）
007事実を眺めていても何も生まれない。意味合いを考える。
空、雨、傘
「何をすべきか」という行動への示唆を仮説でもいいので考えることが、ビジネスの大きな推進力となる
11℃ 三郷市 埼玉県 日本"
2023-01-08,"蓉の受験。茗溪学園を受けた。
受かってるといいよね。

◾️支出：970
・鳥玉丼

■論理思考（説得力を高める）
008詭弁やごまかしを見抜く瞬発力を鍛える
【論点のすり替えを疑え】
論点のすり替えの典型的なパターン
・定義や前提の話にしてしまい、本論から逸脱させる
・個別論を議論すべき時に一般論で議論してしまう
・本論と、人格や態度、立場を混同させる
・本論と、プロセスや手続きの話を混同させる
・重要でない部分の正当さを理由に全体を正当化する
・相手のちょっとした負い目と自分の大きな瑕疵を同等に扱う
・相手のいったことを正確に引用せずに議論する藁人形論法
これらは防御のために知っておくべき。

10℃ 足立区 東京都 日本"
2023-01-09,"成人の日

◾️支出
・蓮：2,000

■論理思考（説得力を高める）
009人格攻撃は何も生み出さない。内容にフォーカスする
【内容と人格を分けよ】
7℃ 足立区 東京都 日本"
2023-01-10,"「世界線」とか「飯テロ」という言葉を頻繁に使う人について。
例えば洋服を選ぶのに誰かの後押しが無ければ買えないのは、自分に洋服のセンスがないから。
それと同じで、流行りの言葉を頻繁に使うのは、言葉のセンスがないことと一緒ではないか。

■論理思考（説得力を高める）
010直観に気をつける
【ファスト＆スロー】
人間には2つの思考がある。
１つ目は早い思考（システム１）＝直観的な思考
２つ目はシステム1の後に来る遅い思考＝合理的な思考
多くの人間が頼りがちなシステム1の直観的思考は、バイアス（思考の歪み）にきわめて弱い
その他の有名なバイアス
・ハロー効果：ある目立つ要素によって全体の印象がゆがめられてしまうバイアス
・フレーミング：見せ方によっては異なる印象を受けてしまうというバイアス
・プライミング効果：初期に得た印象に引っ張られてしまう
7℃ 豊島区 東京都 日本"
2023-01-11,"蓉が茗溪学園に受かった。
良かったねー。
11時の発表まで少し緊張したけど、結果何かイベントみたいで楽しかったね。
受かったから言えることかもしれないけど。

■論理思考（説得力を高める）
011内容を絞り込んだ方がかえって多くを伝えられる
【単純にしろ、この間抜け】
プレゼンテーションの場合、
・スライドの枚数を減らす
・1枚のスライドに盛り込む情報量を減らす
「1スライド、1メッセージ」
プレゼンテーションとは、相手に自分が望む行動をとってもらうことが目的
7℃ 足立区 東京都 日本"
2023-01-12,"■問題解決（望ましい状況を手に入れる）
012適切な問題の設定なくして効果的な問題解決はない
【問題が設定できたら、解決は用意】
問題を設定するとは、言い方を変えれば、問題か解決された後の「あるべき姿」を明確に描くこと"
2023-01-13,"土浦に3回走った。
3回走って、仕事した気になった。
何も創造してない。

■問題解決（望ましい状況を手に入れる）
013全体を要素にブレークダウンすることで本質に迫る
【分けることはわかること】"
2023-01-14,"iPhoneを買ったんだけど、買うまでにすごい苦労したなー。
直営店では現金決済NG。買うならオリコローンかペイデイでないとダメとか。
転売対策なのかもしれないけど、普通の人がめんどくさくなるのも何か変だよね。でもそういうものなのかもしれないね。

■問題解決（望ましい状況を手に入れる）
014トヨタ流問題解決の基本
【なぜ？】を5回繰り返せ
10℃ 足立区 東京都 日本"
2023-01-15,"テレビで何かを食べる時の効果音（「バクッ」みたいな）が言語化できないイラつきを感じる。

■問題解決（望ましい状況を手に入れる）
015ビジネスを進化させる、仮説と検証
【仮説と検証を繰り返せ】
「当たりを付ける」という行為が仮説を打ち立てること
初期仮説→ざっくり確認→より具体的な仮説→だいたいの裏付け→さらに具体的な仮説→緻密な検証
9℃ 足立区 東京都 日本"
2023-01-16,"■問題解決（望ましい状況を手に入れる）
016時間や経営資源を有効活用する
【クイック＆ダーティー】
100%のクオリティを追うよりも、7割から9割方検証されたと確信できたらどんどん先に進めるべき。
クイック＆ダーティー＝多少粗くてもいいから、素早く"
2023-01-17,"■問題解決（望ましい状況を手に入れる）
017常識にとらわれず、柔軟に考えれば思わぬアイデアが湧く
【必ず第三の道がある】"
2023-01-18,"大きさを例えるのに「軽トラみたい」ってどこかで使ってみたいな。


■経営戦略（よき戦略なくして長期的な繁栄はない）
018大局的なグランドデザインと、局地戦での強さを併せ持つ
【戦術のない戦略では勝利への道のりは遠い。戦略のない戦術は敗北前の騒音である】

9℃ 草加市 埼玉県 日本"
2023-01-19,"マルハン柏店にコンテナの設置と引き上げに行った。
設置場所が店内にあって、なかなかしびれる現場だった。
誰か誘導がいなければ、全然無理な現場だったなー。

常務のお客さんから、「明日お金を払ってほしい」と言われたから、
常務→建石さん→川崎さん
に連絡をしたら、川崎さんから「自分の一存では決められない」との回答だったとのこと。結果、常務→俺に連絡がきて、「何とかして欲しい」とのことだった。川崎さんも本社の課長なんだから、その程度なら自分で判断すればいいのにと思った。
けど、家に帰ってあやこに話たら、川崎さんも自分の裁量がわからないんじゃないかとのことだった。

■経営戦略（よき戦略なくして長期的な繁栄はない）
019限りある経営資源を有効に用いる
【大事なのは何をするかではなく、何をしないかである】"
2023-01-20,"蓉が専修大松戸中学の受験日。
ここも受かるといいなと思う。自信につながればいいなと。
専修大松戸中学は近いんだけど、学校までの坂のアップダウンが激しかった。

■経営戦略（よき戦略なくして長期的な繁栄はない）
020正面衝突は往々にして消耗戦おｔなる
【競争するのは最悪の戦略】
どのようになやり方で真っ向勝負を避ければよいか
1．市場のすみ分け：俗にいうニッチ戦略
2．差別化：顧客の頭の中で棲み分けをする
3．「ゲームのルール」を根源から変える
いずれにせよ「勝てる戦を戦う」
9℃ 足立区 東京都 日本"
2023-01-21,"蓉が専修大学松戸中学にも合格した。
レベルはどれだけのものなのかはわからないけど、合格して良かった。
自信になればいいなと思う。

■経営戦略（よき戦略なくして長期的な繁栄はない）
021市場選択は、その中での戦い方よりも重要な場面が多い
【魅力的でない市場で稼ぐのは難しい】
業界の魅力度を知るには最低でも以下の3つのポイントを押さえる
・市場規模
・成長性
・儲けやすさ
「儲けやすさ」とは、
・買い手の交渉力
・売り手の交渉力
・業界内の競争
・新規参入の脅威
・代替品の脅威
の5つの様相を見ることで、その業界に利益が蓄積されやすいか否かが判断できる。
8℃ 三郷市 埼玉県 日本"
2023-01-22,"部屋の水玉のシールをひたすら剥がした。
無心になれたなー。
筋トレを始めたら、腰の痛みが少し収まった気がする。

■経営戦略（よき戦略なくして長期的な繁栄はない）
022レッドオーシャンは避けよ
成長分野は混雑分野
新規事業の機会を評価する際に、
「市場の魅力度×競争優位構築の可能性」マトリクスによる確認する
6℃ 足立区 東京都 日本"
2023-01-23,"■経営戦略（よき戦略なくして長期的な繁栄はない）
023ルールメーカーが最も高い利益を享受できる
【ゲームのルールを作れ】"
2023-01-24,"家→三郷→ひたちなか市→土浦→常陸太田市→土浦→三郷→家
と結構な距離を移動したなー。
結局5〜6時間運転すると、腰が痛くなりました。1470の座席のせいもあるのかな。

■経営戦略（よき戦略なくして長期的な繁栄はない）
024大勝ちするにはあえてトレードオフを打破すべし
【ORではなくANDを目指せ】
ANDの発送がブレークスルーを生む可能性が高い
0℃ 足立区 東京都 日本"
2023-01-25,"朝お客さんに
「すごい寒いね」
と言われたから
「肌が切れるぐらい寒いですね」
と言いたかったのに、
「キレる寒さです」
と言ってしまって、
「何か怒るぐらい寒いですね」
って受け取られたら嫌だなと思いました。

ラジオで
「路面凍結時にはペンギン歩きがいいです。」
と言ってたけど、ペンギン歩きは皆さんご存知のやつじゃないからーって思いました。


■経営戦略（よき戦略なくして長期的な繁栄はない）
025人真似には限界がある
【ベストプラクティスに解はない】
ベストプラクティスとは、結果を得るのに最も効率のよい手法やプロセス、活動などを指します。
ベストプラクティスの弱点
1．未来志向ではない
2．自社の強みを弱める可能性がある
ベストプラクティスからは、未来を勝ち抜くための骨太の戦略やビジネスモデルは決して生まれない。自社ならではの「解」を粘り強く模索することが重要
-3℃ 蓮田市 埼玉県 日本"
2023-01-26,"小野寺さんと林さんが、お互いに言い方がどうこうって話でケンカしてた。
大人のケンカほど醜いものはないなと思いました。
小野寺さんが怒ってるの初めて見たから、ちょっと驚きました。
一緒に帰ったけど、その時は穏やかだったんだけどなー。

■経営戦略（よき戦略なくして長期的な繁栄はない）
026実行したくなるような戦略でなくては、実行されない
【戦略は外に対して正しいだけでなく、内に対しても正しい必要がある】
社内を動かすためには、以下3点を強く意識する必要があう
1．「知らない」を「知っている」という状態にする：戦略を周知徹底する
2．「できない」を「できる」状態にする：能力開発、外部からの人材獲得を行う。また物理的な障害を取り除く
3．「やりたくない」を「やりたい」状態にする：「やった方が得だ」ということを説得する。また、適切なインセンティブを与える。さらに、抵抗勢力を懐柔、排除し反対派を減らす"
2023-01-27,"■経営戦略（よき戦略なくして長期的な繁栄はない）
027つねに変わり続ける意識こそが、持続的繁栄の最大の鍵
【強いから生き残るのではない。適応するから生き残るのだ】"
2023-01-28,"今週は毎日のようにトラック運転してた。
慣れないことをするから、何か疲れた。
軽く目眩がするのは、朝から何も食べてないからなのかな。

イルマが壊れたから、新しいのを買ったんだけど、よく考えたら壊れてなかったんじゃないかと。アレはどこ行ったんだろうな。

■経営戦略（よき戦略なくして長期的な繁栄はない）
028自社のビジネスを脅かす真の競合は誰かを理解する
【すぐれた経営が、大企業を衰退させる要因である】
イノベーションのジレンマ：大企業が新しいイノベーションに対抗しきれずに市場を奪われる状況
6℃ 三郷市 埼玉県 日本"
2023-01-29,"「ハケンアニメ」の映画を観た。
なかなか良かったなー。原作を読んでるせいか、省略された箇所を頭の中で繋げてたけど、それでも良かった。
吉岡里帆を中心に添えての構成も見やすくて良かったな。絵師のシーンはほぼカットされてたけど、それはそれで見やすかった。
吉岡里帆が好きになった。

■経営戦略（よき戦略なくして長期的な繁栄はない）
029模倣困難であることが優位性の持続には有効
【真似できないものを持っているか否かが重要だ】
容易には模倣できないもの
1．独自の歴史的な条件
2．因果関係のわかりにくさ
3．組織面の複雑さ
6℃ 足立区 東京都 日本"
2023-01-30,"「ヘルドッグス」という映画を観た。
今月3本目。
岡田准一がとにかくカッコいい映画でした。

■経営戦略（よき戦略なくして長期的な繁栄はない）
030社会への価値提供が、21世紀の競争優位につながる
【CSVこそが競争優位につながる】
Creating Shared Value：共通価値の実現
10℃ 足立区 東京都 日本"
2023-01-31,"今日も土浦→三郷→美女木→三郷→八千代→三郷とトラックで運転した。
こんだけ運転すると時間が無くて事務作業が滞るなと思う。
けど、運転しないと宝島が溜まっちゃうからしょうがないです。

横田さんから連絡があったけど、最初からは実費だけって言ったのに、結局プラスのお金を請求してくるんだよなー。そんなもんて言えばそんなもんか。

■経営戦略（よき戦略なくして長期的な繁栄はない）
031細かなディティールにも気を配ってこそ戦略は実を結ぶ
【神は細部に宿る】
細部に問題があって、戦略が崩壊するケース
1．戦術への落とし込みが甘い
2．感情への配慮が甘い
4℃ 足立区 東京都 日本"
2023-02-01,"蓉が青陵に受かった。
これで3校連続で受かった。
インターネットで合格発表を確認する時は、さすがに軽く緊張したよね。
専修大学松戸中学より青陵に行きたいらしい。

■マーケティング（効果的にキャッシュを得る）
032「買ってもらえる仕組み」があれば強引な営業は不要
【マーケティングの目的はセリングの必要をなくすこと】
つねに顧客を起点にし、
・誰が買ってくれそうなのか
・彼らのニーズは何なのか？
・彼らはどのような方法で買いたいのか
・何をすれば顧客は満足してくれるのか"
2023-02-02,"蓉の明大中野の1日目が終了。結果は不合格でしたけど、土曜日にもう一回あるから、最後まで頑張って欲しいなと思う。

クアアイナのハンバーガーより北千住のハンバーガーの方が美味しかった気がする。

■マーケティング（効果的にキャッシュを得る）
033本質的なニーズを的確に見きわめる
【顧客がほしいのは、1インチのドリルではなく、1インチの穴である】
潜在的なニーズにこたえる
6℃ 足立区 東京都 日本"
2023-02-03,"運転すると何もできないなーって改めて思った。

■マーケティング（効果的にキャッシュを得る）
034潜在ニーズの多くは顧客の不満に潜んでいる
【不満のあるところにビジネスチャンスあり】
「不快」「不平等」「不安定」など「不」の文字がつく、言い換えれば理想像とギャップのあるところには大きなビジネスチャンスがある可能性が高い
6℃ 足立区 東京都 日本"
2023-02-04,"蓉の明大中野2日目。
結果、不合格だったけどよく頑張りました。
本人はケロッとしてたから、まぁいいかなと。開放感がすごそうですね。

ダチョウの頭悪すぎるエピソードが面白い
・1匹が走り出すと全員走り出す
→なぜ走ってるのか忘れる
・家族を忘れる
→他の家族に交じっても誰も気づかない
・脳みそが人間の眼球ぐらい
→だから頭が小さく目が大きく発達した
→外敵から身を守るため
・病気にならない
→色々な病原菌の抗体を作れる


■マーケティング（効果的にキャッシュを得る）
035製品コンセプトの調査には限界がある
【人は見るまでその商品を欲しがらない】
5℃ 足立区 東京都 日本"
2023-02-05,"鈴華の自転車と蓉にiPhone14を買ってあげた。長く使ってくれたらいいよね。

■マーケティング（効果的にキャッシュを得る）
036顧客の頭の中に差別化イメージを作る
【相手と同じことをしようした瞬間に負け】
8℃ 足立区 東京都 日本"
2023-02-06,"三菱UFJ銀行に青陵の口座振替手続きに行ったら、目の前の人も青陵の手続きをしてた。すごい偶然だった。

■マーケティング（効果的にキャッシュを得る）
037本質的な価値や新しさに絞り込む方がかえって有効
【傑作はシンプルなものである】"
2023-02-07,"事務仕事で忙しい日だったなー
電話も結構来たし。
鈴木さんの件は社長がオッケー出さないと動けないよね。かわいそうだとは思う

◾️世界を変える100の技術2023
・リファイニング建築
構造躯体を補修して再利用
二酸化炭素の排出を減らす

■マーケティング（効果的にキャッシュを得る）
038ナンバーワンのアテンションを獲得する
【顧客に最初に思い出してもらえることが重要】
7℃ 足立区 東京都 日本"
2023-02-08,"田中さんから林さんのパワハラが…って話が来た。めんどくさい事になりそうだなー

■マーケティング（効果的にキャッシュを得る）
039選択肢に入らない段階で負け
【人の行動はほとんどが習慣】"
2023-02-09,"やっとトライワークスに必要な銀行の記帳ができた。でも路上に車停めてたら、駐禁取られそうになって焦った。

■マーケティング（効果的にキャッシュを得る）
040大事なパートナーの利益や感情を考慮する
【チャネルの視点で考えろ】
4℃ 足立区 東京都 日本"
